source_id,source_type,target_id,target_type,declared_in,line_number
ST-0180,ST,MEC-0006,MEC,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,33
ST-0180,ST,MEC-0007,MEC,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,32
ST-0180,ST,MEC-0008,MEC,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,34
ST-0180,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,30
ST-0180,ST,MOD-0002,MOD,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,29
ST-0180,ST,T-0035,T,03_knowledge_base/statements/ST-0180_six_principles_as_presuasion_openers.md,35
ST-0181,ST,MEC-0007,MEC,03_knowledge_base/statements/ST-0181_unity_of_us_vs_like_us.md,30
ST-0181,ST,MEC-0019,MEC,03_knowledge_base/statements/ST-0181_unity_of_us_vs_like_us.md,29
ST-0181,ST,MOD-0002,MOD,03_knowledge_base/statements/ST-0181_unity_of_us_vs_like_us.md,33
ST-0181,ST,P-0037,P,03_knowledge_base/statements/ST-0181_unity_of_us_vs_like_us.md,31
ST-0181,ST,T-0037,T,03_knowledge_base/statements/ST-0181_unity_of_us_vs_like_us.md,32
ST-0182,ST,MEC-0019,MEC,03_knowledge_base/statements/ST-0182_synchronous_action_creates_unity.md,29
ST-0182,ST,P-0037,P,03_knowledge_base/statements/ST-0182_synchronous_action_creates_unity.md,32
ST-0182,ST,ST-0181,ST,03_knowledge_base/statements/ST-0182_synchronous_action_creates_unity.md,30
ST-0182,ST,T-0037,T,03_knowledge_base/statements/ST-0182_synchronous_action_creates_unity.md,31
ST-0183,ST,MEC-0006,MEC,03_knowledge_base/statements/ST-0183_post_suasion_commitment_locks_change.md,29
ST-0183,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0183_post_suasion_commitment_locks_change.md,32
ST-0183,ST,ST-0178,ST,03_knowledge_base/statements/ST-0183_post_suasion_commitment_locks_change.md,31
ST-0183,ST,T-0036,T,03_knowledge_base/statements/ST-0183_post_suasion_commitment_locks_change.md,30
ST-0184,ST,MEC-0012,MEC,03_knowledge_base/statements/ST-0184_system1_system2_matching_for_persuasion.md,29
ST-0184,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0184_system1_system2_matching_for_persuasion.md,30
ST-0184,ST,P-0036,P,03_knowledge_base/statements/ST-0184_system1_system2_matching_for_persuasion.md,31
ST-0185,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0185_persuasive_environments_prime_behavior.md,29
ST-0185,ST,ST-0179,ST,03_knowledge_base/statements/ST-0185_persuasive_environments_prime_behavior.md,30
ST-0185,ST,T-0035,T,03_knowledge_base/statements/ST-0185_persuasive_environments_prime_behavior.md,31
ST-0186,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0186_wir_alle_sind_im_vertrieb.md,29
ST-0186,ST,ST-0187,ST,03_knowledge_base/statements/ST-0186_wir_alle_sind_im_vertrieb.md,30
ST-0187,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0187_caveat_venditor_informationsparitat.md,31
ST-0187,ST,P-0038,P,03_knowledge_base/statements/ST-0187_caveat_venditor_informationsparitat.md,30
ST-0187,ST,ST-0186,ST,03_knowledge_base/statements/ST-0187_caveat_venditor_informationsparitat.md,29
ST-0188,ST,MEC-0010,MEC,03_knowledge_base/statements/ST-0188_perspektivubernahme_schlaegt_empathie.md,31
ST-0188,ST,MEC-0020,MEC,03_knowledge_base/statements/ST-0188_perspektivubernahme_schlaegt_empathie.md,29
ST-0188,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0188_perspektivubernahme_schlaegt_empathie.md,30
ST-0189,ST,MEC-0020,MEC,03_knowledge_base/statements/ST-0189_ambiverts_beste_verkaeufer.md,29
ST-0189,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0189_ambiverts_beste_verkaeufer.md,30
ST-0189,ST,P-0038,P,03_knowledge_base/statements/ST-0189_ambiverts_beste_verkaeufer.md,31
ST-0190,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0190_interrogative_self_talk.md,31
ST-0190,ST,P-0039,P,03_knowledge_base/statements/ST-0190_interrogative_self_talk.md,30
ST-0190,ST,T-0038,T,03_knowledge_base/statements/ST-0190_interrogative_self_talk.md,29
ST-0191,ST,MEC-0001,MEC,03_knowledge_base/statements/ST-0191_problem_finding_vor_problem_solving.md,31
ST-0191,ST,MEC-0013,MEC,03_knowledge_base/statements/ST-0191_problem_finding_vor_problem_solving.md,30
ST-0191,ST,P-0038,P,03_knowledge_base/statements/ST-0191_problem_finding_vor_problem_solving.md,29
ST-0191,ST,ST-0187,ST,03_knowledge_base/statements/ST-0191_problem_finding_vor_problem_solving.md,32
ST-0192,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0192_prosociales_framing_verdoppelt_leistung.md,30
ST-0192,ST,P-0040,P,03_knowledge_base/statements/ST-0192_prosociales_framing_verdoppelt_leistung.md,29
ST-0193,ST,MEC-0020,MEC,03_knowledge_base/statements/ST-0193_yes_and_improv_regel.md,31
ST-0193,ST,MOD-0009,MOD,03_knowledge_base/statements/ST-0193_yes_and_improv_regel.md,32
ST-0193,ST,P-0039,P,03_knowledge_base/statements/ST-0193_yes_and_improv_regel.md,30
ST-0193,ST,T-0039,T,03_knowledge_base/statements/ST-0193_yes_and_improv_regel.md,29
ST-0194,ST,A-0047,A,03_knowledge_base/statements/ST-0194_system1_dominiert_kaufentscheidungen.md,30
ST-0194,ST,MEC-0012,MEC,03_knowledge_base/statements/ST-0194_system1_dominiert_kaufentscheidungen.md,29
ST-0194,ST,P-0041,P,03_knowledge_base/statements/ST-0194_system1_dominiert_kaufentscheidungen.md,32
ST-0194,ST,ST-0184,ST,03_knowledge_base/statements/ST-0194_system1_dominiert_kaufentscheidungen.md,31
ST-0195,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,35
ST-0195,ST,MEC-0003,MEC,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,47
ST-0195,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,34
ST-0195,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,33
ST-0195,ST,P-0042,P,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,37
ST-0195,ST,T-0040,T,03_knowledge_base/statements/ST-0195_anchoring_effekt.md,36
ST-0196,ST,MEC-0012,MEC,03_knowledge_base/statements/ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,31
ST-0196,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,37
ST-0196,ST,P-0041,P,03_knowledge_base/statements/ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,32
ST-0196,ST,ST-0194,ST,03_knowledge_base/statements/ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,29
ST-0196,ST,ST-0197,ST,03_knowledge_base/statements/ST-0196_wysiati_kohaerenz_statt_vollstaendigkeit.md,30
ST-0197,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,41
ST-0197,ST,P-0041,P,03_knowledge_base/statements/ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,40
ST-0197,ST,ST-0194,ST,03_knowledge_base/statements/ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,37
ST-0197,ST,ST-0196,ST,03_knowledge_base/statements/ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,38
ST-0197,ST,T-0041,T,03_knowledge_base/statements/ST-0197_cognitive_ease_erhoert_glaubwuerdigkeit.md,39
ST-0198,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0198_prospect_theory_verluste_wiegen_doppelt.md,34
ST-0198,ST,MEC-0013,MEC,03_knowledge_base/statements/ST-0198_prospect_theory_verluste_wiegen_doppelt.md,37
ST-0198,ST,P-0042,P,03_knowledge_base/statements/ST-0198_prospect_theory_verluste_wiegen_doppelt.md,38
ST-0198,ST,ST-0199,ST,03_knowledge_base/statements/ST-0198_prospect_theory_verluste_wiegen_doppelt.md,35
ST-0198,ST,T-0003,T,03_knowledge_base/statements/ST-0198_prospect_theory_verluste_wiegen_doppelt.md,36
ST-0199,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0199_framing_effekt_logisch_aequivalente_optionen.md,35
ST-0199,ST,MEC-0013,MEC,03_knowledge_base/statements/ST-0199_framing_effekt_logisch_aequivalente_optionen.md,37
ST-0199,ST,P-0042,P,03_knowledge_base/statements/ST-0199_framing_effekt_logisch_aequivalente_optionen.md,36
ST-0199,ST,ST-0198,ST,03_knowledge_base/statements/ST-0199_framing_effekt_logisch_aequivalente_optionen.md,20
ST-0200,ST,A-0047,A,03_knowledge_base/statements/ST-0200_expert_intuition_valide_umgebungen.md,36
ST-0200,ST,ST-0194,ST,03_knowledge_base/statements/ST-0200_expert_intuition_valide_umgebungen.md,34
ST-0200,ST,ST-0201,ST,03_knowledge_base/statements/ST-0200_expert_intuition_valide_umgebungen.md,35
ST-0201,ST,MEC-0016,MEC,03_knowledge_base/statements/ST-0201_planning_fallacy_optimismus_bias.md,28
ST-0201,ST,ST-0194,ST,03_knowledge_base/statements/ST-0201_planning_fallacy_optimismus_bias.md,43
ST-0201,ST,ST-0200,ST,03_knowledge_base/statements/ST-0201_planning_fallacy_optimismus_bias.md,41
ST-0202,ST,A-0013,A,03_knowledge_base/statements/ST-0202_amygdala_thalamus_kurzschluss_ledoux.md,29
ST-0202,ST,MEC-0010,MEC,03_knowledge_base/statements/ST-0202_amygdala_thalamus_kurzschluss_ledoux.md,33
ST-0202,ST,P-0016,P,03_knowledge_base/statements/ST-0202_amygdala_thalamus_kurzschluss_ledoux.md,33
ST-0203,ST,A-0013,A,03_knowledge_base/statements/ST-0203_praefrontale_regulation_amygdala.md,29
ST-0203,ST,MEC-0010,MEC,03_knowledge_base/statements/ST-0203_praefrontale_regulation_amygdala.md,33
ST-0203,ST,P-0016,P,03_knowledge_base/statements/ST-0203_praefrontale_regulation_amygdala.md,29
ST-0203,ST,ST-0202,ST,03_knowledge_base/statements/ST-0203_praefrontale_regulation_amygdala.md,25
ST-0204,ST,A-0005,A,03_knowledge_base/statements/ST-0204_arbeitsgedaechtnis_sabotiert_durch_emotion.md,29
ST-0204,ST,P-0016,P,03_knowledge_base/statements/ST-0204_arbeitsgedaechtnis_sabotiert_durch_emotion.md,33
ST-0205,ST,A-0013,A,03_knowledge_base/statements/ST-0205_gefuehle_unverzichtbar_fuer_rationale_entscheidungen.md,25
ST-0205,ST,P-0016,P,03_knowledge_base/statements/ST-0205_gefuehle_unverzichtbar_fuer_rationale_entscheidungen.md,33
ST-0206,ST,MEC-0020,MEC,03_knowledge_base/statements/ST-0206_pons_test_empathie_nonverbal.md,33
ST-0206,ST,P-0016,P,03_knowledge_base/statements/ST-0206_pons_test_empathie_nonverbal.md,29
ST-0207,ST,MEC-0011,MEC,03_knowledge_base/statements/ST-0207_attunement_stern_emotionale_synchronisation.md,25
ST-0207,ST,MEC-0022,MEC,03_knowledge_base/statements/ST-0207_attunement_stern_emotionale_synchronisation.md,33
ST-0207,ST,P-0016,P,03_knowledge_base/statements/ST-0207_attunement_stern_emotionale_synchronisation.md,29
ST-0208,ST,A-0013,A,03_knowledge_base/statements/ST-0208_emotional_contagion_facial_mimicry.md,29
ST-0208,ST,MEC-0011,MEC,03_knowledge_base/statements/ST-0208_emotional_contagion_facial_mimicry.md,25
ST-0208,ST,MEC-0022,MEC,03_knowledge_base/statements/ST-0208_emotional_contagion_facial_mimicry.md,33
ST-0209,ST,MEC-0011,MEC,03_knowledge_base/statements/ST-0209_physische_synchronie_rapport_index.md,25
ST-0209,ST,MEC-0022,MEC,03_knowledge_base/statements/ST-0209_physische_synchronie_rapport_index.md,33
ST-0209,ST,ST-0208,ST,03_knowledge_base/statements/ST-0209_physische_synchronie_rapport_index.md,25
ST-0210,ST,P-0016,P,03_knowledge_base/statements/ST-0210_gottman_vier_reiter_beziehungserosion.md,33
ST-0211,ST,ST-0210,ST,03_knowledge_base/statements/ST-0211_artful_critique_spezifisch_loesungsorientiert.md,17
ST-0213,ST,A-0005,A,03_knowledge_base/statements/ST-0213_marshmallow_test_impulskontrolle.md,29
ST-0215,ST,MEC-0011,MEC,03_knowledge_base/statements/ST-0215_perspektivuebernahme_entwicklungsstufen_hoffman.md,25
ST-0215,ST,MEC-0020,MEC,03_knowledge_base/statements/ST-0215_perspektivuebernahme_entwicklungsstufen_hoffman.md,25
ST-0216,ST,A-0023,A,03_knowledge_base/statements/ST-0216_amygdala_erregbarkeit_neuroplastisch_kagan.md,29
ST-0216,ST,MEC-0010,MEC,03_knowledge_base/statements/ST-0216_amygdala_erregbarkeit_neuroplastisch_kagan.md,25
ST-0216,ST,ST-0089,ST,03_knowledge_base/statements/ST-0216_amygdala_erregbarkeit_neuroplastisch_kagan.md,25
ST-0217,ST,A-0031,A,03_knowledge_base/statements/ST-0217_optimismus_verkaufserfolg_seligman.md,29
ST-0219,ST,A-0008,A,03_knowledge_base/statements/ST-0219_decoy_effekt_economist_abo.md,29
ST-0219,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0219_decoy_effekt_economist_abo.md,33
ST-0220,ST,A-0008,A,03_knowledge_base/statements/ST-0220_decoy_effekt_dating_experiment_75prozent.md,29
ST-0220,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0220_decoy_effekt_dating_experiment_75prozent.md,33
ST-0221,ST,A-0008,A,03_knowledge_base/statements/ST-0221_kontrastprinzip_restaurant_menu_teuerstes_gericht.md,29
ST-0221,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0221_kontrastprinzip_restaurant_menu_teuerstes_gericht.md,33
ST-0222,ST,A-0048,A,03_knowledge_base/statements/ST-0222_arbitrary_coherence_ssn_anchoring_experiment.md,29
ST-0222,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0222_arbitrary_coherence_ssn_anchoring_experiment.md,25
ST-0223,ST,A-0048,A,03_knowledge_base/statements/ST-0223_anchor_persistenz_sound_experiment.md,29
ST-0223,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0223_anchor_persistenz_sound_experiment.md,33
ST-0224,ST,A-0048,A,03_knowledge_base/statements/ST-0224_selbstherding_starbucks_beispiel.md,29
ST-0224,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0224_selbstherding_starbucks_beispiel.md,33
ST-0225,ST,MEC-0023,MEC,03_knowledge_base/statements/ST-0225_zero_preis_effekt_hershey_lindt_experiment.md,25
ST-0226,ST,MEC-0023,MEC,03_knowledge_base/statements/ST-0226_zero_preis_halloween_snickers_kinder.md,33
ST-0226,ST,ST-0225,ST,03_knowledge_base/statements/ST-0226_zero_preis_halloween_snickers_kinder.md,29
ST-0229,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0229_endowment_effekt_duke_basketball_tickets.md,29
ST-0230,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0230_drei_quirks_des_besitzes.md,25
ST-0230,ST,MEC-0020,MEC,03_knowledge_base/statements/ST-0230_drei_quirks_des_besitzes.md,37
ST-0231,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0231_ikea_effekt_virtuelles_eigentum_auktionen.md,29
ST-0232,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0232_ownership_hausrenovierung_verkaeufer_bias.md,29
ST-0233,ST,A-0053,A,03_knowledge_base/statements/ST-0233_door_game_experiment_optionen_offenhalten_kosten.md,29
ST-0234,ST,A-0053,A,03_knowledge_base/statements/ST-0234_optionswert_donkey_gleichnis_entscheidungsparalyse.md,29
ST-0234,ST,ST-0233,ST,03_knowledge_base/statements/ST-0234_optionswert_donkey_gleichnis_entscheidungsparalyse.md,29
ST-0235,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0235_bier_essig_erwartungs_experiment.md,29
ST-0236,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0236_coke_pepsi_fmrt_expectation_brand.md,25
ST-0237,ST,A-0008,A,03_knowledge_base/statements/ST-0237_placebo_chirurgie_arthroskopie_moseley_studie.md,29
ST-0238,ST,A-0008,A,03_knowledge_base/statements/ST-0238_veladone_preis_placebo_experiment.md,25
ST-0238,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0238_veladone_preis_placebo_experiment.md,33
ST-0239,ST,A-0008,A,03_knowledge_base/statements/ST-0239_sobe_preis_objektive_leistung_wortpuzzle.md,29
ST-0239,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0239_sobe_preis_objektive_leistung_wortpuzzle.md,33
ST-0240,ST,MEC-0005,MEC,03_knowledge_base/statements/ST-0240_social_market_norms_kreis_zieh_experiment.md,25
ST-0242,ST,ST-0241,ST,03_knowledge_base/statements/ST-0242_honor_code_signatur_experiment.md,1
ST-0243,ST,ST-0241,ST,03_knowledge_base/statements/ST-0243_token_vs_cash_cheating_experiment.md,37
ST-0244,ST,ST-0243,ST,03_knowledge_base/statements/ST-0244_coke_kuehlschrank_vs_geld_feldexperiment.md,17
ST-0246,ST,MEC-0005,MEC,03_knowledge_base/statements/ST-0246_tageskrippen_bussgeld_studie_crowding_out.md,29
ST-0247,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0247_pain_of_paying_diminishing_sensitivity_rechnungsteilung.md,17
ST-0247,ST,ST-0198,ST,03_knowledge_base/statements/ST-0247_pain_of_paying_diminishing_sensitivity_rechnungsteilung.md,17
ST-0248,ST,A-0008,A,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,29
ST-0248,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,37
ST-0248,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,25
ST-0248,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,37
ST-0248,ST,ST-0219,ST,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,33
ST-0248,ST,ST-0220,ST,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,33
ST-0249,ST,MOD-0011,MOD,03_knowledge_base/statements/ST-0249_nudge_definition_libertarian_paternalism.md,33
ST-0250,ST,MOD-0011,MOD,03_knowledge_base/statements/ST-0250_choice_architecture_unvermeidbarkeit.md,29
ST-0250,ST,P-0048,P,03_knowledge_base/statements/ST-0250_choice_architecture_unvermeidbarkeit.md,33
ST-0251,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0251_status_quo_bias_tenure_studie.md,29
ST-0251,ST,P-0048,P,03_knowledge_base/statements/ST-0251_status_quo_bias_tenure_studie.md,33
ST-0252,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0252_madrian_shea_automatic_enrollment.md,29
ST-0252,ST,P-0048,P,03_knowledge_base/statements/ST-0252_madrian_shea_automatic_enrollment.md,33
ST-0253,ST,A-0054,A,03_knowledge_base/statements/ST-0253_save_more_tomorrow_ergebnisse.md,29
ST-0253,ST,P-0049,P,03_knowledge_base/statements/ST-0253_save_more_tomorrow_ergebnisse.md,33
ST-0254,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0254_johnson_goldstein_organ_donation_default.md,29
ST-0254,ST,P-0048,P,03_knowledge_base/statements/ST-0254_johnson_goldstein_organ_donation_default.md,33
ST-0254,ST,ST-0255,ST,03_knowledge_base/statements/ST-0254_johnson_goldstein_organ_donation_default.md,17
ST-0254,ST,ST-0256,ST,03_knowledge_base/statements/ST-0254_johnson_goldstein_organ_donation_default.md,25
ST-0255,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0255_organ_donation_hard_vs_soft_presumed_consent.md,29
ST-0255,ST,P-0048,P,03_knowledge_base/statements/ST-0255_organ_donation_hard_vs_soft_presumed_consent.md,33
ST-0255,ST,ST-0254,ST,03_knowledge_base/statements/ST-0255_organ_donation_hard_vs_soft_presumed_consent.md,17
ST-0256,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0256_organ_donation_us_opt_in_outperforms.md,29
ST-0256,ST,P-0048,P,03_knowledge_base/statements/ST-0256_organ_donation_us_opt_in_outperforms.md,33
ST-0256,ST,ST-0255,ST,03_knowledge_base/statements/ST-0256_organ_donation_us_opt_in_outperforms.md,29
ST-0257,ST,MEC-0024,MEC,03_knowledge_base/statements/ST-0257_sludge_definition.md,25
ST-0258,ST,MEC-0024,MEC,03_knowledge_base/statements/ST-0258_unsubscribe_trap_asymmetrie.md,29
ST-0258,ST,T-0045,T,03_knowledge_base/statements/ST-0258_unsubscribe_trap_asymmetrie.md,33
ST-0259,ST,MEC-0015,MEC,03_knowledge_base/statements/ST-0259_choice_overload_schwedisches_rentensystem.md,29
ST-0259,ST,MOD-0011,MOD,03_knowledge_base/statements/ST-0259_choice_overload_schwedisches_rentensystem.md,33
ST-0259,ST,P-0048,P,03_knowledge_base/statements/ST-0259_choice_overload_schwedisches_rentensystem.md,33
ST-0260,ST,MEC-0006,MEC,03_knowledge_base/statements/ST-0260_asch_konformitaet_soziale_bewaehrtheit.md,25
ST-0260,ST,P-0011,P,03_knowledge_base/statements/ST-0260_asch_konformitaet_soziale_bewaehrtheit.md,33
ST-0261,ST,MEC-0006,MEC,03_knowledge_base/statements/ST-0261_descriptive_vs_provincial_norms_towel_studie.md,25
ST-0261,ST,P-0011,P,03_knowledge_base/statements/ST-0261_descriptive_vs_provincial_norms_towel_studie.md,33
ST-0262,ST,MOD-0011,MOD,03_knowledge_base/statements/ST-0262_choice_architecture_nudges_prinzipien.md,25
ST-0262,ST,P-0048,P,03_knowledge_base/statements/ST-0262_choice_architecture_nudges_prinzipien.md,33
ST-0262,ST,P-0050,P,03_knowledge_base/statements/ST-0262_choice_architecture_nudges_prinzipien.md,33
ST-0263,ST,MEC-0003,MEC,03_knowledge_base/statements/ST-0263_reaktanz_bei_aggressivem_anchoring_tip_screen.md,25
ST-0263,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0263_reaktanz_bei_aggressivem_anchoring_tip_screen.md,29
ST-0263,ST,P-0048,P,03_knowledge_base/statements/ST-0263_reaktanz_bei_aggressivem_anchoring_tip_screen.md,33
ST-0264,ST,P-0048,P,03_knowledge_base/statements/ST-0264_kritik_slippery_slope_boost_manipulation.md,33
ST-0264,ST,P-0049,P,03_knowledge_base/statements/ST-0264_kritik_slippery_slope_boost_manipulation.md,33
ST-0264,ST,P-0050,P,03_knowledge_base/statements/ST-0264_kritik_slippery_slope_boost_manipulation.md,33
ST-0265,ST,P-0048,P,03_knowledge_base/statements/ST-0265_wann_brauchen_wir_nudge_bedingungen.md,33
ST-0265,ST,P-0050,P,03_knowledge_base/statements/ST-0265_wann_brauchen_wir_nudge_bedingungen.md,33
ST-0266,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0266_deductible_aversion_choose_to_lose.md,29
ST-0267,ST,A-0048,A,03_knowledge_base/statements/ST-0267_un_wheel_experiment_primaerquelle.md,29
ST-0267,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0267_un_wheel_experiment_primaerquelle.md,21
ST-0267,ST,P-0042,P,03_knowledge_base/statements/ST-0267_un_wheel_experiment_primaerquelle.md,33
ST-0268,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0268_northcraft_neale_immobilien_anchoring.md,33
ST-0268,ST,P-0042,P,03_knowledge_base/statements/ST-0268_northcraft_neale_immobilien_anchoring.md,33
ST-0269,ST,A-0048,A,03_knowledge_base/statements/ST-0269_ritov_erstangebot_verhandlung.md,25
ST-0269,ST,P-0042,P,03_knowledge_base/statements/ST-0269_ritov_erstangebot_verhandlung.md,33
ST-0270,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0270_consider_the_opposite_antidot.md,29
ST-0270,ST,T-0046,T,03_knowledge_base/statements/ST-0270_consider_the_opposite_antidot.md,25
ST-0271,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0271_jury_award_anchoring.md,37
ST-0271,ST,P-0042,P,03_knowledge_base/statements/ST-0271_jury_award_anchoring.md,33
ST-0272,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0272_weber_fechner_psychophysik_grundlage.md,17
ST-0273,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0273_stevens_machtgesetz.md,29
ST-0273,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0273_stevens_machtgesetz.md,33
ST-0274,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0274_helson_adaptationsniveau_anchor_begriff.md,25
ST-0274,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0274_helson_adaptationsniveau_anchor_begriff.md,25
ST-0275,ST,A-0056,A,03_knowledge_base/statements/ST-0275_ultimatum_game_gruendungsstudie.md,29
ST-0275,ST,MEC-0025,MEC,03_knowledge_base/statements/ST-0275_ultimatum_game_gruendungsstudie.md,25
ST-0276,ST,A-0056,A,03_knowledge_base/statements/ST-0276_sanfey_fmri_insula_unfairness.md,29
ST-0276,ST,MEC-0002,MEC,03_knowledge_base/statements/ST-0276_sanfey_fmri_insula_unfairness.md,25
ST-0276,ST,MEC-0025,MEC,03_knowledge_base/statements/ST-0276_sanfey_fmri_insula_unfairness.md,25
ST-0277,ST,MEC-0025,MEC,03_knowledge_base/statements/ST-0277_zwei_angebote_ultimatum_bazerman.md,25
ST-0277,ST,P-0014,P,03_knowledge_base/statements/ST-0277_zwei_angebote_ultimatum_bazerman.md,33
ST-0278,ST,MEC-0009,MEC,03_knowledge_base/statements/ST-0278_outrage_theory_jury_kahneman_schkade_sunstein.md,33
ST-0279,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0279_preference_reversal_lichtenstein_slovic.md,29
ST-0280,ST,A-0008,A,03_knowledge_base/statements/ST-0280_transaction_utility_thaler.md,29
ST-0280,ST,MEC-0025,MEC,03_knowledge_base/statements/ST-0280_transaction_utility_thaler.md,25
ST-0280,ST,P-0014,P,03_knowledge_base/statements/ST-0280_transaction_utility_thaler.md,33
ST-0281,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0281_geldillusion_money_illusion.md,25
ST-0282,ST,A-0050,A,03_knowledge_base/statements/ST-0282_zero_preis_konvergenz_bestaetigung.md,29
ST-0282,ST,MEC-0023,MEC,03_knowledge_base/statements/ST-0282_zero_preis_konvergenz_bestaetigung.md,9
ST-0282,ST,P-0046,P,03_knowledge_base/statements/ST-0282_zero_preis_konvergenz_bestaetigung.md,33
ST-0285,ST,MEC-0025,MEC,03_knowledge_base/statements/ST-0285_kultur_ultimatum_game_generalisierbarkeit.md,25
ST-0286,ST,MEC-0021,MEC,03_knowledge_base/statements/ST-0286_anchoring_unabhaengig_von_reflexion.md,17
ST-0287,ST,A-0057,A,03_knowledge_base/statements/ST-0287_curse_of_knowledge_definition.md,33
ST-0287,ST,MEC-0026,MEC,03_knowledge_base/statements/ST-0287_curse_of_knowledge_definition.md,37
ST-0287,ST,ST-0288,ST,03_knowledge_base/statements/ST-0287_curse_of_knowledge_definition.md,41
ST-0288,ST,A-0057,A,03_knowledge_base/statements/ST-0288_curse_of_knowledge_hinds_experten_unterschaetzung.md,33
ST-0288,ST,MEC-0026,MEC,03_knowledge_base/statements/ST-0288_curse_of_knowledge_hinds_experten_unterschaetzung.md,37
ST-0288,ST,P-0053,P,03_knowledge_base/statements/ST-0288_curse_of_knowledge_hinds_experten_unterschaetzung.md,37
