id,type,filename,path,title
ST-0212,ST,ST-0212_group_iq_soziale_harmonie_bell_labs.md,03_knowledge_base/statements/ST-0212_group_iq_soziale_harmonie_bell_labs.md,"ST-0212 — Group IQ: Soziale Harmonie übertrifft Einzeltalent in Gruppenleistung (Sternberg/Williams, Bell Labs)"
ST-0213,ST,ST-0213_marshmallow_test_impulskontrolle.md,03_knowledge_base/statements/ST-0213_marshmallow_test_impulskontrolle.md,ST-0213 — Marshmallow-Test: Impulskontrolle als Prädiktor für langfristigen Erfolg (Mischel)
ST-0214,ST,ST-0214_ekman_basisemotionen_universalitaet.md,03_knowledge_base/statements/ST-0214_ekman_basisemotionen_universalitaet.md,ST-0214 — Ekman: Universalität von Basisemotionen über Kulturen hinweg
ST-0215,ST,ST-0215_perspektivuebernahme_entwicklungsstufen_hoffman.md,03_knowledge_base/statements/ST-0215_perspektivuebernahme_entwicklungsstufen_hoffman.md,ST-0215 — Entwicklungsstufen der Perspektivübernahme und Empathie (Hoffman)
ST-0216,ST,ST-0216_amygdala_erregbarkeit_neuroplastisch_kagan.md,03_knowledge_base/statements/ST-0216_amygdala_erregbarkeit_neuroplastisch_kagan.md,"ST-0216 — Amygdala-Erregbarkeit ist neuroplastisch, nicht fixiert (Kagan-Temperamentsforschung)"
ST-0217,ST,ST-0217_optimismus_verkaufserfolg_seligman.md,03_knowledge_base/statements/ST-0217_optimismus_verkaufserfolg_seligman.md,ST-0217 — Optimismus als Prädiktor für Verkaufserfolg (Seligman/MetLife-Studie)
ST-0218,ST,ST-0218_behavioral_economics_definition_irrationalitaet_vorhersagbar.md,03_knowledge_base/statements/ST-0218_behavioral_economics_definition_irrationalitaet_vorhersagbar.md,"ST-0218 — Behavioral Economics: Systematische, vorhersagbare Irrationalität statt Zufall"
ST-0219,ST,ST-0219_decoy_effekt_economist_abo.md,03_knowledge_base/statements/ST-0219_decoy_effekt_economist_abo.md,ST-0219 — Decoy-Effekt: Economist-Abo-Experiment (asymmetrische Dominanz)
ST-0220,ST,ST-0220_decoy_effekt_dating_experiment_75prozent.md,03_knowledge_base/statements/ST-0220_decoy_effekt_dating_experiment_75prozent.md,"ST-0220 — Decoy-Effekt bei Attraktivitätsurteilen (Foto-Dating-Experiment, 75%)"
ST-0221,ST,ST-0221_kontrastprinzip_restaurant_menu_teuerstes_gericht.md,03_knowledge_base/statements/ST-0221_kontrastprinzip_restaurant_menu_teuerstes_gericht.md,ST-0221 — Kontrastprinzip: Teuerstes Menügericht steigert Umsatz des zweitteuersten (Gregg Rapp)
ST-0222,ST,ST-0222_arbitrary_coherence_ssn_anchoring_experiment.md,03_knowledge_base/statements/ST-0222_arbitrary_coherence_ssn_anchoring_experiment.md,"ST-0222 — Arbitrary Coherence: SSN-Endziffern als willkürlicher, aber dauerhafter Preisanker"
ST-0223,ST,ST-0223_anchor_persistenz_sound_experiment.md,03_knowledge_base/statements/ST-0223_anchor_persistenz_sound_experiment.md,ST-0223 — Anker-Persistenz über mehrere Folgeentscheidungen (Sound-Experiment)
ST-0224,ST,ST-0224_selbstherding_starbucks_beispiel.md,03_knowledge_base/statements/ST-0224_selbstherding_starbucks_beispiel.md,ST-0224 — Selbstherding: Erste Kaufentscheidung wird zum Präzedenzfall für alle Folgeentscheidungen (Starbucks-Beispiel)
ST-0225,ST,ST-0225_zero_preis_effekt_hershey_lindt_experiment.md,03_knowledge_base/statements/ST-0225_zero_preis_effekt_hershey_lindt_experiment.md,ST-0225 — Zero-Preis-Effekt: Hershey's-Kiss-vs-Lindt-Truffle-Experiment
ST-0226,ST,ST-0226_zero_preis_halloween_snickers_kinder.md,03_knowledge_base/statements/ST-0226_zero_preis_halloween_snickers_kinder.md,ST-0226 — Zero-Preis-Effekt bei nicht-monetärem Tausch (Halloween-Snickers-Experiment)
ST-0227,ST,ST-0227_hot_cold_empathy_gap_berkeley_arousal_experiment.md,03_knowledge_base/statements/ST-0227_hot_cold_empathy_gap_berkeley_arousal_experiment.md,ST-0227 — Hot-Cold-Empathy-Gap: Systematische Unterschätzung eigenen Verhaltens im erregten Zustand
ST-0228,ST,ST-0228_deadline_experiment_prokrastination_selbstkontrolle.md,03_knowledge_base/statements/ST-0228_deadline_experiment_prokrastination_selbstkontrolle.md,ST-0228 — Selbstgesetzte vs. diktierte vs. keine Deadlines (Prokrastinations-Experiment)
ST-0229,ST,ST-0229_endowment_effekt_duke_basketball_tickets.md,03_knowledge_base/statements/ST-0229_endowment_effekt_duke_basketball_tickets.md,ST-0229 — Endowment-Effekt: Duke-Basketballticket-Lotterie-Experiment (Faktor 14)
ST-0230,ST,ST-0230_drei_quirks_des_besitzes.md,03_knowledge_base/statements/ST-0230_drei_quirks_des_besitzes.md,"ST-0230 — Drei psychologische ""Quirks"" des Besitzes (Ariely-Taxonomie)"
ST-0231,ST,ST-0231_ikea_effekt_virtuelles_eigentum_auktionen.md,03_knowledge_base/statements/ST-0231_ikea_effekt_virtuelles_eigentum_auktionen.md,ST-0231 — Ikea-Effekt und virtuelles Eigentum bei Online-Auktionen
ST-0232,ST,ST-0232_ownership_hausrenovierung_verkaeufer_bias.md,03_knowledge_base/statements/ST-0232_ownership_hausrenovierung_verkaeufer_bias.md,ST-0232 — Eigenheim-Renovierungs-Bias: Verkäufer überschätzt Wert eigener Anpassungen (Bonus-Reflexion)
ST-0233,ST,ST-0233_door_game_experiment_optionen_offenhalten_kosten.md,03_knowledge_base/statements/ST-0233_door_game_experiment_optionen_offenhalten_kosten.md,"ST-0233 — ""Door Game""-Experiment: Optionen offenhalten kostet real Geld (15%)"
ST-0234,ST,ST-0234_optionswert_donkey_gleichnis_entscheidungsparalyse.md,03_knowledge_base/statements/ST-0234_optionswert_donkey_gleichnis_entscheidungsparalyse.md,ST-0234 — Entscheidungsparalyse bei ähnlich attraktiven Optionen (Eselsgleichnis)
ST-0235,ST,ST-0235_bier_essig_erwartungs_experiment.md,03_knowledge_base/statements/ST-0235_bier_essig_erwartungs_experiment.md,ST-0235 — Bier-Essig-Experiment: Vorherwissen verändert Geschmackswahrnehmung selbst
ST-0236,ST,ST-0236_coke_pepsi_fmrt_expectation_brand.md,03_knowledge_base/statements/ST-0236_coke_pepsi_fmrt_expectation_brand.md,ST-0236 — Coke-vs-Pepsi-fMRT-Studie: Markenwissen aktiviert präfrontalen Kortex zusätzlich zu Geschmack
ST-0237,ST,ST-0237_placebo_chirurgie_arthroskopie_moseley_studie.md,03_knowledge_base/statements/ST-0237_placebo_chirurgie_arthroskopie_moseley_studie.md,ST-0237 — Placebo-Chirurgie: Arthroskopische Knie-OP wirkt nicht besser als Schein-OP (Moseley 2002)
ST-0238,ST,ST-0238_veladone_preis_placebo_experiment.md,03_knowledge_base/statements/ST-0238_veladone_preis_placebo_experiment.md,"ST-0238 — Preis-Placebo-Kopplung: Veladone-Rx-Schmerzmittel-Experiment ($2,50 vs. 10 Cent)"
ST-0239,ST,ST-0239_sobe_preis_objektive_leistung_wortpuzzle.md,03_knowledge_base/statements/ST-0239_sobe_preis_objektive_leistung_wortpuzzle.md,ST-0239 — Preis-Placebo bei objektiver Leistungsmessung: SoBe-Adrenaline-Rush-Wortpuzzle-Experiment
ST-0240,ST,ST-0240_social_market_norms_kreis_zieh_experiment.md,03_knowledge_base/statements/ST-0240_social_market_norms_kreis_zieh_experiment.md,ST-0240 — Social Norms vs. Market Norms: Kreis-Zieh-Experiment (Geld senkt Leistung unter Gefallens-Niveau)
ST-0241,ST,ST-0241_ten_commandments_cheating_experiment_replikation_gescheitert.md,03_knowledge_base/statements/ST-0241_ten_commandments_cheating_experiment_replikation_gescheitert.md,ST-0241 — Ten-Commandments-Priming reduziert Unehrlichkeit — GROSSANGELEGTE REPLIKATION GESCHEITERT ⚠
ST-0242,ST,ST-0242_honor_code_signatur_experiment.md,03_knowledge_base/statements/ST-0242_honor_code_signatur_experiment.md,ST-0242 — MIT-Honor-Code-Signatur eliminiert Betrugsverhalten (verwandter Befund zu ST-0241)
ST-0243,ST,ST-0243_token_vs_cash_cheating_experiment.md,03_knowledge_base/statements/ST-0243_token_vs_cash_cheating_experiment.md,ST-0243 — Nicht-monetäre Währung (Token) senkt Ehrlichkeitsschwelle drastisch (Faktor 2+)
ST-0244,ST,ST-0244_coke_kuehlschrank_vs_geld_feldexperiment.md,03_knowledge_base/statements/ST-0244_coke_kuehlschrank_vs_geld_feldexperiment.md,"ST-0244 — Feldexperiment: Coladosen aus Gemeinschaftskühlschrank verschwinden, Bargeld bleibt liegen"
ST-0245,ST,ST-0245_bier_bestellung_sequenz_conformitaet_uniqueness.md,03_knowledge_base/statements/ST-0245_bier_bestellung_sequenz_conformitaet_uniqueness.md,ST-0245 — Sequenzielle öffentliche Bierbestellung senkt Genuss (Uniqueness-Bedürfnis als Treiber)
ST-0246,ST,ST-0246_tageskrippen_bussgeld_studie_crowding_out.md,03_knowledge_base/statements/ST-0246_tageskrippen_bussgeld_studie_crowding_out.md,ST-0246 — Tageskrippen-Bußgeld-Studie: Geldstrafe zerstört soziale Norm dauerhaft (Gneezy/Rustichini)
ST-0247,ST,ST-0247_pain_of_paying_diminishing_sensitivity_rechnungsteilung.md,03_knowledge_base/statements/ST-0247_pain_of_paying_diminishing_sensitivity_rechnungsteilung.md,"ST-0247 — ""Pain of Paying"": Diminishing Sensitivity begünstigt Einzelzahler bei Gruppenrechnungen (Bonus-Reflexion)"
ST-0248,ST,ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,03_knowledge_base/statements/ST-0248_relativitaet_stift_anzug_bezugsrahmen_experiment.md,ST-0248 — Relativität des Bezugsrahmens: Stift-vs-Anzug-Fahrtzeit-Experiment (Tversky/Kahneman)
ST-0249,ST,ST-0249_nudge_definition_libertarian_paternalism.md,03_knowledge_base/statements/ST-0249_nudge_definition_libertarian_paternalism.md,ST-0249 — Definition: Nudge und Libertarian Paternalism
ST-0250,ST,ST-0250_choice_architecture_unvermeidbarkeit.md,03_knowledge_base/statements/ST-0250_choice_architecture_unvermeidbarkeit.md,ST-0250 — Choice Architecture ist unvermeidbar (keine neutrale Gestaltung möglich)
ST-0251,ST,ST-0251_status_quo_bias_tenure_studie.md,03_knowledge_base/statements/ST-0251_status_quo_bias_tenure_studie.md,ST-0251 — Status-quo-Bias in Rentenplänen: Median null Änderungen über die Karriere
ST-0252,ST,ST-0252_madrian_shea_automatic_enrollment.md,03_knowledge_base/statements/ST-0252_madrian_shea_automatic_enrollment.md,ST-0252 — Madrian & Shea (2001): Automatic Enrollment erhöht 401(k)-Teilnahme von 49% auf 86%
ST-0253,ST,ST-0253_save_more_tomorrow_ergebnisse.md,03_knowledge_base/statements/ST-0253_save_more_tomorrow_ergebnisse.md,"ST-0253 — Save More Tomorrow: Sparquote steigt von 3,5% auf 13,6% über 4 Gehaltserhöhungen"
ST-0254,ST,ST-0254_johnson_goldstein_organ_donation_default.md,03_knowledge_base/statements/ST-0254_johnson_goldstein_organ_donation_default.md,ST-0254 — Johnson & Goldstein (2003): Organspende-Zustimmungsraten nach Default-Regime
ST-0255,ST,ST-0255_organ_donation_hard_vs_soft_presumed_consent.md,03_knowledge_base/statements/ST-0255_organ_donation_hard_vs_soft_presumed_consent.md,"ST-0255 — Selbstkorrektur der Autoren: ""Presumed Consent"" wird in der Praxis fast nirgends hart umgesetzt"
ST-0256,ST,ST-0256_organ_donation_us_opt_in_outperforms.md,03_knowledge_base/statements/ST-0256_organ_donation_us_opt_in_outperforms.md,"ST-0256 — US-Opt-in-System mit ""Prompted Choice"" übertrifft viele Opt-out-Länder"
ST-0257,ST,ST-0257_sludge_definition.md,03_knowledge_base/statements/ST-0257_sludge_definition.md,ST-0257 — Definition Sludge: Künstlich erzeugte Reibung gegen erwünschtes Verhalten
ST-0258,ST,ST-0258_unsubscribe_trap_asymmetrie.md,03_knowledge_base/statements/ST-0258_unsubscribe_trap_asymmetrie.md,ST-0258 — Unsubscribe Trap: Asymmetrische Kündigungs- vs. Anmeldereibung als Geschäftsmodell
ST-0259,ST,ST-0259_choice_overload_schwedisches_rentensystem.md,03_knowledge_base/statements/ST-0259_choice_overload_schwedisches_rentensystem.md,ST-0259 — Choice Overload im schwedischen Rentensystem: 456 bis 900 Fonds
ST-0260,ST,ST-0260_asch_konformitaet_soziale_bewaehrtheit.md,03_knowledge_base/statements/ST-0260_asch_konformitaet_soziale_bewaehrtheit.md,ST-0260 — Asch-Konformitätsexperimente: 130+ Replikationen in 17 Ländern
ST-0261,ST,ST-0261_descriptive_vs_provincial_norms_towel_studie.md,03_knowledge_base/statements/ST-0261_descriptive_vs_provincial_norms_towel_studie.md,ST-0261 — Provinzielle Normen: Zimmer-spezifische Verhaltensnorm wirkt stärker als allgemeine Referenzgruppe
ST-0262,ST,ST-0262_choice_architecture_nudges_prinzipien.md,03_knowledge_base/statements/ST-0262_choice_architecture_nudges_prinzipien.md,"ST-0262 — Die Bausteine der Choice Architecture (Defaults, Expect Error, Give Feedback, Mappings, Structure Complex Choices, Incentives)"
ST-0263,ST,ST-0263_reaktanz_bei_aggressivem_anchoring_tip_screen.md,03_knowledge_base/statements/ST-0263_reaktanz_bei_aggressivem_anchoring_tip_screen.md,"ST-0263 — Aggressive Tip-Screen-Defaults erhöhen Durchschnittstrinkgeld, aber auch Null-Trinkgeld-Rate (Reaktanz)"
ST-0264,ST,ST-0264_kritik_slippery_slope_boost_manipulation.md,03_knowledge_base/statements/ST-0264_kritik_slippery_slope_boost_manipulation.md,"ST-0264 — Kapitel 15: Drei zentrale Kritiklinien und Erwiderungen (Slippery Slope, Boost-statt-Nudge, Manipulationsvorwurf)"
ST-0265,ST,ST-0265_wann_brauchen_wir_nudge_bedingungen.md,03_knowledge_base/statements/ST-0265_wann_brauchen_wir_nudge_bedingungen.md,"ST-0265 — Bedingungen für Nudge-Bedarf: schwierig, selten, verzögertes Feedback, schlechte Mapping-Übersetzung"
ST-0266,ST,ST-0266_deductible_aversion_choose_to_lose.md,03_knowledge_base/statements/ST-0266_deductible_aversion_choose_to_lose.md,ST-0266 — Deductible Aversion: Mehrheit wählt dominierte (schlechtere) Versicherungspläne
ST-0267,ST,ST-0267_un_wheel_experiment_primaerquelle.md,03_knowledge_base/statements/ST-0267_un_wheel_experiment_primaerquelle.md,ST-0267 — UN-Wheel-of-Fortune-Experiment: Vollständige Primärquellenbeschreibung des Gründungs-Anchoring-Experiments
ST-0268,ST,ST-0268_northcraft_neale_immobilien_anchoring.md,03_knowledge_base/statements/ST-0268_northcraft_neale_immobilien_anchoring.md,ST-0268 — Northcraft/Neale-Immobilien-Feldexperiment: Anchoring bei Experten UND Laien
ST-0269,ST,ST-0269_ritov_erstangebot_verhandlung.md,03_knowledge_base/statements/ST-0269_ritov_erstangebot_verhandlung.md,ST-0269 — Ritov-Verhandlungsexperiment: Erstangebot korreliert positiv mit Verhandlungsergebnis für BEIDE Seiten
ST-0270,ST,ST-0270_consider_the_opposite_antidot.md,03_knowledge_base/statements/ST-0270_consider_the_opposite_antidot.md,"ST-0270 — ""Consider the Opposite"": Empirisch geprüftes Gegenmittel gegen Anchoring"
ST-0271,ST,ST-0271_jury_award_anchoring.md,03_knowledge_base/statements/ST-0271_jury_award_anchoring.md,"ST-0271 — Jury-Award-Anchoring: ""The More You Ask For, the More You Get"""
ST-0272,ST,ST-0272_weber_fechner_psychophysik_grundlage.md,03_knowledge_base/statements/ST-0272_weber_fechner_psychophysik_grundlage.md,ST-0272 — Weber/Fechner: Psychophysikalische Grundlegung relativer Wahrnehmung
ST-0273,ST,ST-0273_stevens_machtgesetz.md,03_knowledge_base/statements/ST-0273_stevens_machtgesetz.md,ST-0273 — Stevens' psychophysisches Machtgesetz: Equal Stimulus Ratios Produce Equal Subjective Ratios
ST-0274,ST,ST-0274_helson_adaptationsniveau_anchor_begriff.md,03_knowledge_base/statements/ST-0274_helson_adaptationsniveau_anchor_begriff.md,"ST-0274 — Helsons Adaptationsniveau-Theorie: Historischer Ursprung des Begriffs ""Anchor"" in der Psychophysik"
ST-0275,ST,ST-0275_ultimatum_game_gruendungsstudie.md,03_knowledge_base/statements/ST-0275_ultimatum_game_gruendungsstudie.md,"ST-0275 — Ultimatum-Game-Gründungsstudien: Ablehnung ""kostenlosen Geldes"" bei unfairer Aufteilung"
ST-0276,ST,ST-0276_sanfey_fmri_insula_unfairness.md,03_knowledge_base/statements/ST-0276_sanfey_fmri_insula_unfairness.md,ST-0276 — Sanfey-fMRI-Studie: Unfaire Angebote aktivieren die Insula (Ekel-/Normverletzungsareal)
ST-0277,ST,ST-0277_zwei_angebote_ultimatum_bazerman.md,03_knowledge_base/statements/ST-0277_zwei_angebote_ultimatum_bazerman.md,ST-0277 — Zwei-Angebote-Ultimatum-Variante (Bazerman): Vergleichskontext senkt Mindestforderung um 40%
ST-0278,ST,ST-0278_outrage_theory_jury_kahneman_schkade_sunstein.md,03_knowledge_base/statements/ST-0278_outrage_theory_jury_kahneman_schkade_sunstein.md,ST-0278 — Outrage-Theory: Jury-Urteile als Magnitude-Scale-Übersetzung von Empörung in Dollar
ST-0279,ST,ST-0279_preference_reversal_lichtenstein_slovic.md,03_knowledge_base/statements/ST-0279_preference_reversal_lichtenstein_slovic.md,ST-0279 — Preference Reversal: Wahl und Preisnennung widersprechen sich systematisch
ST-0280,ST,ST-0280_transaction_utility_thaler.md,03_knowledge_base/statements/ST-0280_transaction_utility_thaler.md,ST-0280 — Transaction Utility: Wahrgenommene Fairness des Preises beeinflusst Kaufentscheidung unabhängig vom Nutzenkalkül
ST-0281,ST,ST-0281_geldillusion_money_illusion.md,03_knowledge_base/statements/ST-0281_geldillusion_money_illusion.md,ST-0281 — Geldillusion (Money Illusion): Nominalbeträge wirken als Anker unabhängig von Inflation
ST-0282,ST,ST-0282_zero_preis_konvergenz_bestaetigung.md,03_knowledge_base/statements/ST-0282_zero_preis_konvergenz_bestaetigung.md,ST-0282 — Zero-Preis-Effekt: Konvergenz-Bestätigung ohne neue Primärevidenz
ST-0283,ST,ST-0283_gender_rasse_diskriminierung_autoverkauf.md,03_knowledge_base/statements/ST-0283_gender_rasse_diskriminierung_autoverkauf.md,ST-0283 — Ayres/Siegelman-Autoverkaufsstudie: Rassen-/Geschlechtsdiskriminierung bei Preisverhandlungen (Ethik-Warnhinweis)
ST-0284,ST,ST-0284_testosteron_oxytocin_verhandlung.md,03_knowledge_base/statements/ST-0284_testosteron_oxytocin_verhandlung.md,"ST-0284 — Testosteron/Oxytocin und Verhandlungsverhalten (Ethik-Warnhinweis, keine anwendbare Technik)"
ST-0285,ST,ST-0285_kultur_ultimatum_game_generalisierbarkeit.md,03_knowledge_base/statements/ST-0285_kultur_ultimatum_game_generalisierbarkeit.md,ST-0285 — Interkulturelle Ultimatum-Game-Forschung: Generalisierbarkeit an Marktorientierung gekoppelt
ST-0286,ST,ST-0286_anchoring_unabhaengig_von_reflexion.md,03_knowledge_base/statements/ST-0286_anchoring_unabhaengig_von_reflexion.md,ST-0286 — Anchoring wirkt unabhängig von kognitiver Reflexionsneigung (Cognitive Reflection Test)
ST-0287,ST,ST-0287_curse_of_knowledge_definition.md,03_knowledge_base/statements/ST-0287_curse_of_knowledge_definition.md,ST-0287 — Curse of Knowledge: Definition und Kernphaenomen
ST-0288,ST,ST-0288_curse_of_knowledge_hinds_experten_unterschaetzung.md,03_knowledge_base/statements/ST-0288_curse_of_knowledge_hinds_experten_unterschaetzung.md,ST-0288 — Curse of Knowledge bei Experten: Systematische Unterschaetzung der Lernzeit von Novizen (Hinds 1999)
ST-0289,ST,ST-0289_tappers_listeners_newton_1990.md,03_knowledge_base/statements/ST-0289_tappers_listeners_newton_1990.md,ST-0289 — Tappers-and-Listeners-Experiment (Newton 1990): Empirischer Nachweis des Curse of Knowledge
ST-0290,ST,ST-0290_gap_theorie_loewenstein_1994.md,03_knowledge_base/statements/ST-0290_gap_theorie_loewenstein_1994.md,ST-0290 — Gap-Theorie der Neugier (Loewenstein 1994): Wissensluecke als Ursache von Neugier
ST-0291,ST,ST-0291_surprise_brow_ekman_friesen.md,03_knowledge_base/statements/ST-0291_surprise_brow_ekman_friesen.md,ST-0291 — Surprise Brow: Universelle Ueberraschungsmimik als Aufmerksamkeits-Override (Ekman & Friesen 1975)
ST-0292,ST,ST-0292_velcro_theorie_gedaechtnis.md,03_knowledge_base/statements/ST-0292_velcro_theorie_gedaechtnis.md,"ST-0292 — Velcro-Theorie des Gedaechtnisses: Konkrete Information erzeugt mehr Erinnerungs-""Haken"""
ST-0293,ST,ST-0293_konkrete_vs_abstrakte_woerter_gedaechtnis.md,03_knowledge_base/statements/ST-0293_konkrete_vs_abstrakte_woerter_gedaechtnis.md,ST-0293 — Konkrete Woerter werden besser erinnert als abstrakte Woerter
ST-0294,ST,ST-0294_curse_of_knowledge_bechky_ingenieure.md,03_knowledge_base/statements/ST-0294_curse_of_knowledge_bechky_ingenieure.md,ST-0294 — Curse of Knowledge zwischen Fachdisziplinen: Ingenieure vs. Fertigungspersonal (Bechky 1999)
ST-0295,ST,ST-0295_sinatra_test_interne_glaubwuerdigkeit.md,03_knowledge_base/statements/ST-0295_sinatra_test_interne_glaubwuerdigkeit.md,ST-0295 — Sinatra-Test: Ein einziges passendes Beispiel kann umfassende Glaubwuerdigkeit erzeugen
ST-0296,ST,ST-0296_darth_vader_zahnbuerste_shedler_manis_1986.md,03_knowledge_base/statements/ST-0296_darth_vader_zahnbuerste_shedler_manis_1986.md,ST-0296 — Darth-Vader-Zahnbuerste: Irrelevante lebendige Details erhoehen wahrgenommene Glaubwuerdigkeit (Shedler & Manis 1986)
ST-0297,ST,ST-0297_ulcer_marshall_selbstversuch.md,03_knowledge_base/statements/ST-0297_ulcer_marshall_selbstversuch.md,ST-0297 — Barry Marshall Selbstversuch: Testbarer Nachweis als ultimative Glaubwuerdigkeitsquelle
ST-0298,ST,ST-0298_semantic_stretch_unique_relativity.md,03_knowledge_base/statements/ST-0298_semantic_stretch_unique_relativity.md,ST-0298 — Semantic Stretch: Uebernutzung emotional aufgeladener Begriffe verduennt ihre Wirkung
ST-0299,ST,ST-0299_mother_teresa_prinzip.md,03_knowledge_base/statements/ST-0299_mother_teresa_prinzip.md,ST-0299 — Mother-Teresa-Prinzip: Individuen erzeugen mehr Anteilnahme als Statistiken
ST-0300,ST,ST-0300_rokia_spendenexperiment_small_loewenstein_slovic.md,03_knowledge_base/statements/ST-0300_rokia_spendenexperiment_small_loewenstein_slovic.md,"ST-0300 — Rokia-Spendenexperiment: Statistische Information reduziert Spendenbereitschaft (Small, Loewenstein & Slovic 2007)"
ST-0301,ST,ST-0301_identifiable_victim_effect_replikation_gescheitert.md,03_knowledge_base/statements/ST-0301_identifiable_victim_effect_replikation_gescheitert.md,ST-0301 — Identifiable-Victim-Effect: Praeregistrierte Replikation 2023 fand keine Stuetzung (⚠⚠ Replikations-Warnhinweis)
ST-0302,ST,ST-0302_geschichten_als_flugsimulator_klein.md,03_knowledge_base/statements/ST-0302_geschichten_als_flugsimulator_klein.md,ST-0302 — Geschichten als mentaler Flugsimulator: Simulation und Handlungsvorbereitung durch Narrative
ST-0303,ST,ST-0303_transportation_theory_green_brock_2000.md,03_knowledge_base/statements/ST-0303_transportation_theory_green_brock_2000.md,"ST-0303 — Transportation Theory: Narrative ""Versunkenheit"" erhoeht geschichtenkonsistente Ueberzeugungen (Green & Brock 2000)"
ST-0304,ST,ST-0304_maslow_basement_selbst_andere_asymmetrie.md,03_knowledge_base/statements/ST-0304_maslow_basement_selbst_andere_asymmetrie.md,ST-0304 — Maslow's Basement: Menschen unterschaetzen systematisch die Motivationskraft hoeherer Beduerfnisse bei anderen
ST-0305,ST,ST-0305_decision_paralysis_tversky_shafir.md,03_knowledge_base/statements/ST-0305_decision_paralysis_tversky_shafir.md,ST-0305 — Decision Paralysis: Irrelevante Unsicherheit und zu viele gute Optionen fuehren zu Entscheidungsaufschub (Tversky & Shafir)
ST-0306,ST,ST-0306_mentale_simulation_ucla_problem_loesung.md,03_knowledge_base/statements/ST-0306_mentale_simulation_ucla_problem_loesung.md,ST-0306 — Mentale Prozess-Simulation uebertrifft Ergebnis-Simulation beim Problemloesen (UCLA-Studie)
ST-0307,ST,ST-0307_drei_story_plots_challenge_connection_creativity.md,03_knowledge_base/statements/ST-0307_drei_story_plots_challenge_connection_creativity.md,"ST-0307 — Drei Grundmuster inspirierender Geschichten: Challenge, Connection, Creativity"
ST-0308,ST,ST-0308_stanford_speakers_stickers_experiment.md,03_knowledge_base/statements/ST-0308_stanford_speakers_stickers_experiment.md,"ST-0308 — Stanford-""Speakers-and-Stickers""-Experiment: Redequalitaet korreliert nicht mit Erinnerbarkeit; Geschichten schlagen Statistiken"
ST-0309,ST,ST-0309_wendys_testbare_nachweise.md,03_knowledge_base/statements/ST-0309_wendys_testbare_nachweise.md,"ST-0309 — Wendy's ""Where's the Beef?"": Testbare Nachweise als Glaubwuerdigkeitsquelle durch das Publikum selbst"
T-0001,T,T-0001_situation_questions.md,03_knowledge_base/techniques/T-0001_situation_questions.md,T-0001 — Situation Questions
T-0002,T,T-0002_problem_questions.md,03_knowledge_base/techniques/T-0002_problem_questions.md,T-0002 — Problem Questions
T-0003,T,T-0003_implication_questions.md,03_knowledge_base/techniques/T-0003_implication_questions.md,T-0003 — Implication Questions
T-0004,T,T-0004_need_payoff_questions.md,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,T-0004 — Need-Payoff Questions
T-0005,T,T-0005_vorab_leistung.md,03_knowledge_base/techniques/T-0005_vorab_leistung.md,T-0005 — Vorab-Leistung als Gesprächseinstieg
T-0006,T,T-0006_rejection_then_retreat.md,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,T-0006 — Rejection-then-Retreat
T-0007,T,T-0007_foot_in_the_door.md,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,T-0007 — Foot-in-the-Door
T-0008,T,T-0008_sell_down_preisanker.md,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,T-0008 — Sell-Down / Preisanker-Sequenz
T-0009,T,T-0009_branchenreferenz_einbindung.md,03_knowledge_base/techniques/T-0009_branchenreferenz_einbindung.md,T-0009 — Branchenreferenz-Einbindung
T-0010,T,T-0010_credential_positionierung.md,03_knowledge_base/techniques/T-0010_credential_positionierung.md,T-0010 — Credential-Positionierung vor dem Erstgespräch
T-0011,T,T-0011_legitime_knappheitssignale.md,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,T-0011 — Legitime Knappheitssignale
T-0012,T,T-0012_mirroring.md,03_knowledge_base/techniques/T-0012_mirroring.md,T-0012 — Mirroring (Spiegelung)
T-0013,T,T-0013_labeling.md,03_knowledge_base/techniques/T-0013_labeling.md,T-0013 — Labeling (Emotionen benennen)
T-0014,T,T-0014_akkusationsaudit.md,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,T-0014 — Akkusationsaudit (Präventive Negativ-Labels)
T-0015,T,T-0015_kalibrierte_fragen.md,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,T-0015 — Kalibrierte Fragen (What/How-Steuerungsfragen)
T-0016,T,T-0016_rule_of_three.md,03_knowledge_base/techniques/T-0016_rule_of_three.md,T-0016 — Rule of Three (Dreifache Commitment-Verifikation)
T-0017,T,T-0017_ackerman_modell.md,03_knowledge_base/techniques/T-0017_ackerman_modell.md,T-0017 — Ackerman-Modell (Strukturiertes Preisverhandlungs-System)
T-0018,T,T-0018_negotiation_one_sheet.md,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,T-0018 — Negotiation One Sheet (Vorbereitungsrahmen)
T-0019,T,T-0019_commercial_teaching_pitch.md,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,T-0019 — Commercial Teaching Pitch (6-Schritt-Verkaufssequenz)
